31.471	2.0488e+05	3.0589e+06	2.5444e+06	
31.712	1.9476e+05	3.0396e+06	2.5739e+06	
31.964	1.8482e+05	3.0191e+06	2.6043e+06	
32.226	1.7507e+05	2.9973e+06	2.6358e+06	
32.499	1.655e+05	2.9742e+06	2.6685e+06	
32.799	1.5568e+05	2.9485e+06	2.7041e+06	
33.113	1.4611e+05	2.9212e+06	2.7409e+06	
33.442	1.3682e+05	2.8922e+06	2.7791e+06	
33.786	1.2782e+05	2.8617e+06	2.8187e+06	
34.145	1.1913e+05	2.8295e+06	2.8596e+06	
34.521	1.1078e+05	2.7955e+06	2.9019e+06	
34.913	1.0279e+05	2.76e+06	2.9454e+06	
35.34	94835	2.7211e+06	2.9922e+06	
35.782	87366	2.6808e+06	3.04e+06	
36.236	80395	2.6394e+06	3.0883e+06	
36.702	73930	2.5971e+06	3.1371e+06	
37.177	67966	2.5542e+06	3.186e+06	
37.659	62492	2.5108e+06	3.2349e+06	
38.172	57245	2.465e+06	3.2859e+06	
38.689	52488	2.4193e+06	3.3364e+06	
39.209	48179	2.3738e+06	3.3862e+06	
39.731	44276	2.3285e+06	3.4354e+06	
40.256	40740	2.2836e+06	3.4838e+06	
40.784	37533	2.2391e+06	3.5315e+06	
41.313	34622	2.1951e+06	3.5785e+06	
41.845	31976	2.1515e+06	3.6247e+06	
42.38	29568	2.1083e+06	3.6703e+06	
42.917	27374	2.0657e+06	3.7151e+06	
43.457	25372	2.0235e+06	3.7593e+06	
44.001	23543	1.9818e+06	3.8028e+06	
44.548	21869	1.9406e+06	3.8457e+06	
45.127	20260	1.8977e+06	3.8902e+06	
45.709	18794	1.8555e+06	3.9339e+06	
46.294	17457	1.814e+06	3.9768e+06	
46.881	16237	1.773e+06	4.0189e+06	
47.472	15121	1.7327e+06	4.0603e+06	
48.066	14099	1.693e+06	4.101e+06	
48.694	13116	1.652e+06	4.1431e+06	
49.323	12223	1.6119e+06	4.1841e+06	
49.951	11411	1.5727e+06	4.2241e+06	
50.579	10670	1.5344e+06	4.2631e+06	
51.208	9993.2	1.497e+06	4.3012e+06	
51.836	9374.6	1.4604e+06	4.3384e+06	
52.464	8808	1.4248e+06	4.3746e+06	
53.093	8288.2	1.3899e+06	4.41e+06	
53.721	7810.7	1.3559e+06	4.4445e+06	
54.349	7371.4	1.3227e+06	4.4781e+06	
54.978	6966.7	1.2902e+06	4.511e+06	
55.606	6593.3	1.2586e+06	4.543e+06	
56.234	6248.3	1.2277e+06	4.5742e+06	
56.863	5929.2	1.1975e+06	4.6047e+06	
57.491	5633.7	1.1681e+06	4.6344e+06	
58.119	5359.5	1.1394e+06	4.6634e+06	
58.747	5105	1.1114e+06	4.6917e+06	
59.376	4868.4	1.084e+06	4.7193e+06	
60.004	4648.2	1.0573e+06	4.7462e+06	
60.632	4443	1.0313e+06	4.7724e+06	
61.261	4251.5	1.0059e+06	4.798e+06	
61.889	4072.8	9.8111e+05	4.823e+06	
62.517	3905.6	9.5693e+05	4.8473e+06	
63.146	3749.2	9.3334e+05	4.8711e+06	
63.774	3602.7	9.1032e+05	4.8943e+06	
64.402	3465.4	8.8786e+05	4.9169e+06	
65.031	3336.4	8.6596e+05	4.9389e+06	
65.659	3215.3	8.4459e+05	4.9604e+06	
66.287	3101.3	8.2374e+05	4.9813e+06	
66.916	2994.1	8.034e+05	5.0018e+06	
67.544	2893.1	7.8356e+05	5.0217e+06	
68.172	2797.9	7.6421e+05	5.0412e+06	
68.801	2708.1	7.4533e+05	5.0601e+06	
69.429	2623.2	7.2692e+05	5.0786e+06	
70.057	2543	7.0896e+05	5.0967e+06	
70.686	2467.1	6.9144e+05	5.1143e+06	
71.314	2395.3	6.7435e+05	5.1314e+06	
71.942	2327.3	6.5768e+05	5.1482e+06	
72.57	2262.9	6.4143e+05	5.1645e+06	
73.199	2201.7	6.2557e+05	5.1804e+06	
73.827	2143.6	6.101e+05	5.1959e+06	
74.455	2088.5	5.9501e+05	5.2111e+06	
75.084	2036.1	5.803e+05	5.2258e+06	
75.712	1986.2	5.6595e+05	5.2402e+06	
76.34	1938.8	5.5195e+05	5.2543e+06	
76.969	1893.6	5.383e+05	5.268e+06	
77.597	1850.6	5.2498e+05	5.2813e+06	
78.225	1809.5	5.1199e+05	5.2944e+06	
78.854	1770.4	4.9932e+05	5.3071e+06	
79.482	1733	4.8697e+05	5.3195e+06	
80.11	1697.3	4.7492e+05	5.3316e+06	
80.739	1663.2	4.6317e+05	5.3433e+06	
81.367	1630.6	4.5171e+05	5.3548e+06	
81.995	1599.5	4.4053e+05	5.3661e+06	
82.624	1569.7	4.2962e+05	5.377e+06	
83.252	1541.1	4.1899e+05	5.3876e+06	
83.88	1513.8	4.0862e+05	5.398e+06	
84.509	1487.6	3.985e+05	5.4082e+06	
85.137	1462.5	3.8864e+05	5.4181e+06	
85.765	1438.4	3.7902e+05	5.4277e+06	
86.394	1415.3	3.6963e+05	5.4371e+06	
87.022	1393.1	3.6048e+05	5.4463e+06	
87.65	1371.8	3.5156e+05	5.4552e+06	
88.278	1351.4	3.4285e+05	5.464e+06	
88.907	1331.7	3.3436e+05	5.4725e+06	
89.535	1312.8	3.2609e+05	5.4808e+06	
90.163	1294.7	3.1801e+05	5.4889e+06	
90.792	1277.2	3.1014e+05	5.4968e+06	
91.42	1260.4	3.0246e+05	5.5045e+06	
92.048	1244.2	2.9497e+05	5.512e+06	
92.677	1228.6	2.8766e+05	5.5193e+06	
93.305	1213.6	2.8054e+05	5.5264e+06	
93.933	1199.1	2.7359e+05	5.5334e+06	
94.562	1185.2	2.6681e+05	5.5402e+06	
95.19	1171.8	2.6021e+05	5.5468e+06	
95.818	1158.8	2.5376e+05	5.5533e+06	
96.447	1146.3	2.4748e+05	5.5596e+06	
97.075	1134.3	2.4135e+05	5.5657e+06	
97.703	1122.6	2.3537e+05	5.5717e+06	
98.332	1111.4	2.2954e+05	5.5775e+06	
98.96	1100.6	2.2385e+05	5.5832e+06	
99.588	1090.1	2.1831e+05	5.5888e+06	
